Word,Len,2:5,6:10,11:15,16:,SHA-512,
regret,6,0,1,0,0,314e3d7bc944e86a2fe3793c68d1f6ee48bf184d17bebdbf8fd3f350f78852b75cd9823af8a9bab3041e48603e11850178bbb50e433e5a1dd7908c1c460b35fb,
pusillanimity,13,0,0,1,0,32448a03ccc57654bd87adf94f51771a8c79e69eee1dabd9e427b92d8167ac6dd15c0da119c7aa242ee315e8d160f331c9959e21f91913f4b4108ee54d754e23,
unrest,6,0,1,0,0,2804dba48b6d871c3bce09319584095e39160dc70428935f0f77840022ee30171bf9a2e08fc73fd0ed85b2f557744ccfb898db4408399b8c6bc3dc39d8a6c818,
nightshade,10,0,1,0,0,b6f1724b5db1224523e5bb5ead47a809ea37d19550f60a4a9d5c416439b6e07d2ebb048500c16ff69b986650d0d41efd9d07a4f3695ddf8e2f5651b58a411b41,
stepson,7,0,1,0,0,ef8a2d63aa80629dd7549eb32c6230a720d0294e68ff4486bd07a587a4a7692f9e9ff30dc2470811a3f0674f9ce499de266b25bf8aaa1296d8d39ae31ee7d8cc,
airman,6,0,1,0,0,e4d97065493097148ec5428556781547257e6e0981f01da496b454936e2b2a34b037c0b1db626d6bd2da25f00a1f2999d02b704706d4c0ab0a7816b309b2a315,
bracing,7,0,1,0,0,2c980ae26423602e5f49686884db1d29208b42d9324990dc775ecf390df3a9f49bcc881d7ddb0de339fe496ae44eb95598fb1bdb87b3f724c1d5b5d21b2f6fae,
infantryman,11,0,0,1,0,8c1a2c4c0d7d236dfc46c7f98040c9556463e71df48afea3001e70b7ea57cc1a0b2e6910922905eeefa3442012552c77bb2d74ce68178039d6a62a5d1059a420,
fox terrier,11,0,0,1,0,7245f69b27da4f366f799cd5d2498f135263ff4d3361f0d27f44f7da7920ba080e33e2e2b3efee730fa5df23da79a25c3a965a5bf3e42e24d5c091061725d692,
recognizance,12,0,0,1,0,0dbbcd526cebdba258cc09cae56d42487e4555e496ec1b5009385167901ed439333d2bd4b93716992d8de495a278e48df74bd13d056fdd5ccd49746d8ee3105c,
august,6,0,1,0,0,bc8587508ed7def506781cbd2315ab25dc6ebe0bf4562929e7d652a7e8243dd6f32d621eef73283b6f32b0e963beee68e1f64881ba039702efb0da9cd3520c7a,
pivotal,7,0,1,0,0,b0699e1992928b681a0a7c88d9557a06e6733ea6991a714db5c81c582f6c4cfd01958603ce41d8ee6b3deac895120abb39478d4f0374d6dbbe2d4c3dc614ac89,
cool,4,1,0,0,0,03a144604e0a3ce0c3d21e6e003e56957a200b8389cf1160d886732076c9041208a7176c4015f7b26cc560024580047725060c234afbfb7fcd13bff802a36c54,
midyear,7,0,1,0,0,9857b66d8f7805398daa62e213a12b8d4411cba41eb786f34f33fe6630fb8bcf3f46c1571909129d364ee5b94286417a82521905384247e8b07c21480b738f19,
despair,7,0,1,0,0,f11ba42ec00831b3ae1b80c223db9609a22a761ff5a8a28ae196df1bc7c597c603ccb8c8366aa6d523c17f237470db07e0cd536a3576a57e99c39f6b281813aa,
skyrocket,9,0,1,0,0,7f7c4f046c4ace63ecbcc0df033a2f92173b135a6c2794503e46e9537d9dde7a7eb2c6d9f5f2e659adeb49c65c078064bb6e09b56d2101fa116ab98026b61086,
bull session,12,0,0,1,0,ab12e4c94d098aef0e64779a5ae081f04b2ccfd77d02a6f619e8f427ac70cf406b92a65e71986c0aecdca4999a52eaf9815a06285db616b9992fcd4f0d5c81f0,
once,4,1,0,0,0,fc65d69f389e1c768c9f8b9aa7b7a507ed6498c1de9d79a0601b91f80cf5c76d5880bef7c81d835d3cc47c9a88d0d718333bce502eb3d000cfeb87eba12e9947,
coupon,6,0,1,0,0,9f6adf5c8d21305b77f216693438eb563c94d3c1772279ab8ce180fe3862d1880f469b6e4f1d942a8d82e39ad8412b545f2f215f657923097763cdf7180147f7,
encircle,8,0,1,0,0,e801fed95afaf3fdd693bc2de877c477bee0b45047712ca25435f90288e30766d20ea1297951f44f53602781de830151ece50eb4b88f7e729f30bd7bd5c2015e,
Semite,6,0,1,0,0,c45a2a2838b9a7c1335d290df1615a1a223fea5df55537e4c8845cc9126bd7edad94a739aa18a9172b5d9f68a42d19cdb48e2411603129954199fb0bff6bd8ac,
funny bone,10,0,1,0,0,3040eed471e08518e707d1a2a028a952e545f06db70fa0f30174d0bd42fe626f6b5169ab338341bb79541bb1f30757f588882df121611e36fb21789643613bff,
depend,6,0,1,0,0,c716fc330c3fc54e34297dd897fc7f7c1ff633a5b22730b31e78fcb2ebb3ddd8ad32a0ccb94606307e395288ce61a1fb3b09b5b994fcbafacfb3e52029fcc284,
exploitative,12,0,0,1,0,e418548c31b60566d18b224b0e268db55774915e2b0222f0991571c1ee6ce954bfd15845e9d6ad7acb523448c1f26a1be52a335b7c1df93db74829c38cf804a0,
scandal,7,0,1,0,0,d467fd393d60115eebe986c0385b7f800ca0bf4d9cb5ab13849326c8d5f73ae3c67f6045f4f8921cbc4f7b4f25f6f67c0cffc81ac5f6cbadc4a4fa991ad0a15c,
emaciated,9,0,1,0,0,a30caf79d617316cbe78df6e585d5f5dfeb8265c9c95a70135e1121b2714525ff4a102fa6022a1fb9f6f858f724d4382e5a691fb94cbede8cb87a2e4e83832a4,
psychotic,9,0,1,0,0,c5e37a74bfb875ec64f516cd6d4a61d6b34ed6960a932a68c75976d120d2fd73ca844bbe58d2c76d42ae759044e452a48af58b87e5f4e2cbc0f6bb4e92ad0b24,
putrescence,11,0,0,1,0,b876a499587a8ca7fab38c8f623ab3cb60e2253244637f9ebd5779e97197935133236d484607f7ee0f9465abcc52884bc44cb9a49094e3f4f4aefc685454d304,
respiration,11,0,0,1,0,ee99ab2063affb6a8cb3d1254291bbc34f89cb755ea6aed9bf4cc26aaf9ae72c80511e954d5da0375367c3ab8e0b5d9c065a329e307d2b2a425ee8d3c2697dae,
tweezers,8,0,1,0,0,3729453c68903ad0199c78737a2e28491d5720f883175b13dc372c89bf5a3388b16d1e65485568c71a35da417f1ed4a5cfe416eaef3e38b67ce4461ca1047fd2,
ambulance,9,0,1,0,0,96efa6e77cc161a8c309b289d8fd38bbc59e7561905bd8702a9e3685bc6047bccc36285d0eb3e4274a731715c773f85bf7e91de4c45ab7b38dfd710b0cc6ec31,
subtract,8,0,1,0,0,037482f046eb4355f6a8a12258132e467a2e69ae5c41f019998d3d73b24f13592b3c59787cc80d8361b81dd65ce94b035404b67d1a271729f86ba85867f04472,
cantilever,10,0,1,0,0,69cc4b74ceea82ca43394b49e5ee9abc0915c86db7d0ef607f8aa5dc580bb539f02b9d26832a00e414a2af2517cf7228c7eed0cce4f690301f02a3f3ae934e2f,
stimuli,7,0,1,0,0,661cfa419b845dc6f26603b83d44a057ff6b4dede09691561dfd69a974866de38f238fc86cae800b3f6d9dcfda95b74fee8b55b9ad60f11e586c05591c4710f1,
lie,3,1,0,0,0,08e61221602eecc6a2f605794b151de0512a9906f29a380351338994a23172d8b60cebda4583e126105022cc48d61e108512cfeaffdb03bfb2176605d7f17d37,
lodestar,8,0,1,0,0,9613c20ee21b12e8183b2cf1a73e6b7a69fdb6dfd6ec7c55b371ed0a45c50b16e92e4af1dad1d400f63460a0a313b670b7f8c344039935006d2d76eaa26ad974,
shrink-wrap,11,0,0,1,0,07a23545d6ab5037ea00ca87449f96a86f6452e3adf7f535c6421ba479a0cf2ec95f2661cf636b13fd17368b61478554f85843ead0e929d911a0caa650825deb,
timepiece,9,0,1,0,0,910b5bd9d1d74547d3dc11470348a03dedb1772cf48d9d0573fb76e1a4bab21dd461770a8957ff646caa850219d0eb79926bfc13131ecc722fa12e740e8bdc3c,
historian,9,0,1,0,0,37ad746644013d46682b76c7d47f7d21ce45368bd7263f8cc392b76347ac4f144e5068b1d31482012bd3f492024a2f6dbafdfef469897369de70a8d15a0eb383,
wrangle,7,0,1,0,0,220c64c001584370bc6d06e8d55e7cb47421002c8d07b8d736b173a6c28aa79937f1d990372ce294da8646b1c03000630b40ced335edb7e76c8f4097c3d63854,
crowd,5,1,0,0,0,bf6873a17d6177c10d72139e4875b5f9249ae4bca3011ec06807199ddba1206a382bf1fa2dfd0370d5c5f2b0f5b5e40e1aee09da227e7eae191d2911c95576f2,
study,5,1,0,0,0,6090ff96939b248cc9b7cb537a215f0d43b0a25e9e39cc774c75b8a7dc9c4ca959ec6311412e087b99d17a6ce30b6d8ad56ee4ed3ea9fd49d2f8998bf4f609cd,
inquietude,10,0,1,0,0,4238623ca8e072b9225bb04b552d37863800d3babdaade4af85b26b26861cc448056fdc3b5723ffa77ed95a7b6d527e64125246e0171379790a4edc5a228ecd3,
unarmed,7,0,1,0,0,a68b36f654366d951a5a4110014e3a2aded84af920db77a66d106b9cf576b4de9e4312769ccb2a65f2f3df853d9e10d1dbcf023254db39008a1fa4b9200715b1,
induce,6,0,1,0,0,00812f9c5cb9118e8ea8a5a535f32681ba000bd31b114dcedb18e0b66e3af9e48639fc2f6c533278989a53b490fcaa2961bc8335a587411727c0683e41c49d13,
furlong,7,0,1,0,0,f7b18115bb1baad1e77af0eeb48982573c06bf14c321db7e3735389cdebc24970019b32c7c3cea0438482042cffbb896e9246cbba8bb5ec657700c89d9cbf968,
cognizance,10,0,1,0,0,6fff13f3669ec761561e8b1469e13b574ff0e2ccab391824e15f92f27c354c51cb51504df6bf4a69c647d431892d2df61dd02390ef4499751570d44ab18976a9,
moving,6,0,1,0,0,72731357d8c5f6bf5a2b787cf8fa48b0448c4ae73602a10ab3a58bd01b8df894d62c54a9c6606d2b6594a7deb89723e007a55028d9887367b2a70cd75a248ede,
codex,5,1,0,0,0,0cd487d652f3139d5e01e3263b3b37995602eb8692d11bb37e4dbe33f40581852c63a9964ebc233e10beb192b2851aa613e640e5137132ca8c061d3327388e5f,
nomad,5,1,0,0,0,7ad59be244746baa4ffef47f932f42b0ba8f744e4f884d674f6bbf0c16bd11c97472e21bfceec71b226b2846bc8d1e861ecdb37dd03257f23ef37901e6b5cb8e,
aslant,6,0,1,0,0,5994a069265165e308f5a92b0a9d6017efcc1d77d5737acf64e09647c7b30796ab2788b925bc1f91eb653be20af3c618acfb555ce9c5a0a3d65a5e7096e29ed8,
cartoon,7,0,1,0,0,4c6f267252a6388181c842655e5a2fc7c287e4618d5eb829cf4e678fb312ca1fc9e15efd6c1071658406d801cbcd2915b480f51aa76db0b23ebcff2eb16a0f8e,
bath,4,1,0,0,0,fc7b81249e55513a1babe733d512a68a2c0503c804219df282eefdab67029a72c5752cbb21dbd55241559d2dda5c3e6e7ad15f182fcc2276341f55a566c47cfc,
sphinx,6,0,1,0,0,773b04452b34dac08b20339f61e7f50bd4f095b52042d13e6893114cd98f09b667c0f2d94014584e3b7ad7b67539e7b306495e93191c33d45f68ec8fc44fb0bd,
follow-through,14,0,0,1,0,c5971b7846be8c7fd27dc7f0d6d1069e4ee1caee261a4845c96f3b9100a5e02647151f477fbecf6d3868f34d2933be6a4b893ccea946f6874334dbee0d061455,
euphoric,8,0,1,0,0,0d6f3ebe46306c683ccd0b9f32a09cad47990597276b432d01d2f377c7a4bf497ca691a105460897e2672635071ef8094498d0b6c909eb477c006be247f14c94,
underpaid,9,0,1,0,0,ec373764b77d0474e946e3e6a20ecf69055995835118fc4307cd6966960e5e48324dc08b7ed503d32fb38e4846fcbe4b633bcf41c3507de6a8710f7df99da920,
avenue,6,0,1,0,0,74314e4be37aa2976ff11938c993005f2390bab03f4b0b3d250a5aeadf380563f6393f5ba52728291ff7b2abe1f977115b08d07b92de2c5e2556ee1658094547,
proton,6,0,1,0,0,cb65ee04810843b3fa252e1b3ee80339e10fe59d5f6e27f9a01084c672ebdb7c4c35f9d162a11cb0dfe2e3225e5e77a5ce5214bf24329eaab032c8fa6765f95b,
avoirdupois,11,0,0,1,0,2e71837efed55020b8bbd26c789ee7a3bb09824ab40f1f9007ca029bdc53a241a3c84398463abe40de13b497b2c6ba86bfd0ca438ee94b00c27805b1132328b1,
melodrama,9,0,1,0,0,9d0e6962e8a017a62733ec484354a519513685bf4dd4862389dc91b1afc4df7ad0943efa6cfde91d52e2196c39c55a3a272dbce9eb34452078faa8d49287db32,
lieutenant,10,0,1,0,0,1f850911680d4a4c7168dd45328c92288d6a2c0f2633f9967bb9bef0d4ec789d9576cdffbba8dd2e150818e73035d3a17e2d8a94b152e65687fe2cf34732cdad,
dilate,6,0,1,0,0,4dc77b4ecbb57458894530808706cc8e1343f8bc737693ba39e4c7253f4c07b9a0740670bc12451b7b0875d2138774bd568203d7c5e3a767ccbdd2c5f87748a4,
hail,4,1,0,0,0,d4a7ae9d93f4134cfc2a998b947acdb202f4179826f732937dd1875011022f4ff816b5a3e00bc8345aeb142cb026c9fcb02239f62302398f4a91348797f7fe08,
soft-pedal,10,0,1,0,0,a011123a9f9dbe4feedb22aec33a0f7f49e214b7339291dd8f9bfca8cbc4c18c331ef67cdeaefbf38ebc88212c33206459431a527e790c888e7e7961a34abc26,
axis,4,1,0,0,0,05c509e379ecff59977c515c39b804358500a19421c435b60d737db221bd29a7d480f1585213c01ea8a70fbe48c50991a888fa17a97218e42e79014c09203f30,
bouffant,8,0,1,0,0,552b7d37a3e6eab8372dd184d58be8c465c39f742d068d6927d34f8aae2f4025270737c3083e5ee3d995881b2b7e918bd79018c6b0b43b01ac76ac72aa1e8dac,
resurrect,9,0,1,0,0,720416815cbe392d9fb5424513b5985ea665c4f055661aa42d7a14eac8bc10f8392e8789c0643a2561d8a7244805c32b962bf2681c83427a92cda93f9012b51a,
death penalty,13,0,0,1,0,3efa439df661d791e3d5bfe59bd79fb9724b33ffe1f10d4d5ccd0762f9a6d1391ef23f29cf27eb2d8d57fa5edb29a8ef3d8e2ab386e6b0f3485d6aa9ecf80e6e,
salutary,8,0,1,0,0,33d287d0a0898b22a47be310af12275e1e9ed4ef93563cf3f5df174e03f520915ba2742a371d45a92ff5e6d1c5b5004642a6aef471ac2e20c67ea73f3bb0c562,
pundit,6,0,1,0,0,8a7150d3d7f55c11a1fea68e983e01ec6faa80df70f16458d5f8324384ac142fb43726e3e9f16198137e062575b0a430954b73ba02ffd4a112f0c4cf1d0fbbdc,
how,3,1,0,0,0,a06d5d158e2300f811afe7a6160f1ccc637dd9fce0861e98e492e0bbd3219b90e397a1191f9bb5d8ade4adf1e8c470707070d5cd01e2565c8e8053af882c1fbd,
mistook,7,0,1,0,0,e4c0d07257625cb89c03cb97ee8ba25b7b06421b6e6456d2754795c14e1384f8c09044ac45b33de9c5b04a6b3e3cd9d4a2a0d54948978f761aa331f9ce11b154,
blindfold,9,0,1,0,0,944e8c3480e4c2ff628574a9ee92c12172f58388ab5079321afb6f3aa96f564a2db699ee59d3e34641f269fb2bd10922465479dd82cb0b2c809007b379a1a1fe,
wormwood,8,0,1,0,0,5493278666a81d67c21b96a440a2c613002c6baae7c37b2872446096086086ade35e280953e660868043dfed82d8ca7577cf6e237d280df18f9448fc2176888e,
pageantry,9,0,1,0,0,c56d2969379edd5915d29879adf8112b35bc24a845608f84e88fd0f5d6702dc9bb77e411d6b5dcf643023b273a6d38d87f8b30fb5319b9f797e74b5a58f10bcd,
toiletry,8,0,1,0,0,0537587f77f3abeec41bd6289ece9ab6b005b174f699db05d9d16c73e02190a771957cd6b178aeb6c1a775b28c44108d655d8271da3ae67a3d9aa54a98e20d8b,
formulation,11,0,0,1,0,65f1a1939836f36484cc451aa631f4a248f7ba4958092ac99e37a83c81b180f360b43042ed81bedcda977717dfa795af516799ccea2dca35099d9e624b640ab2,
mention,7,0,1,0,0,bc12283b99b4dac4c9b8540c62f6287055f720a4a58073fa91fb28eab459c260633785279ca47caf8a50e9c667a7136192463cf85eb44caca537db50a2536e97,
subterranean,12,0,0,1,0,188eabc01467d6e3765406755bc641869543282d462192365fc3824eee31cf6d376e8e24185f44228b0d0c596b296ab47bb29fd1736e2237f3cb03af7b46ef76,
maul,4,1,0,0,0,e11a727dec8e2ea282e4fef8a3285bcadb9b7bde944698923a4e706a27fa966c8adae0c4267683e50d6dc554744217e47e3175b2682bfa91d08a6bb647571731,
typewritten,11,0,0,1,0,c6952051b329014a17f44dbb29e218b8a41f19607d10b42163f5c9735da0f8d29ec84bb84b9f19250ed4eebcf638930cbef3d7992e44c805084255fd3dfe31fd,
narcosis,8,0,1,0,0,db9b807e8518a8b777603a2e43eb8819580215dc6781151cc913a9d33b4b8e4584fa746f91bbfcc8cbece96f7572cbe206867ffa4d48983fef7044c1fafb09ad,
midshipman,10,0,1,0,0,d83f1e0b94a5a585dec92efb6718ea049cfa1e23f94fd552cd379391ae95f6ade885b42bc20ee57eef09c10e9f5df6b0400fb18cc84fc98957793f40b597680c,
license,7,0,1,0,0,a519af88d48302aac21f7f2b89bf5882e22ebe0503efadb14139d5ecbfa38a14a4a0fb071522b806538a5691b476cfa3d395d31584f9d272f880fd8b357082fe,
employee,8,0,1,0,0,ada3197469dbc37df5789eda636a6c4c24f4cf368ec089f640c7981b2a450fe9be9a0d6896ec5714cb00a1e1b63571f34e9d63c5845b165211fcdab83651f2a5,
galley,6,0,1,0,0,92744b2336e4a4cd6bc9e498578856065ca712d1513eea537dd1eda8e79fd3b29fcc0a16e32ab48433b22e3589f31024038cbeb0cf4efb5c76a2b3e862816bea,
cologne,7,0,1,0,0,779ad5a40c306e50ebe95e04f0526228c2077aade68bc7ad09242a358aa17dcbd14070f4550a50d508b73e723e08801ad81dd14edf5d59f5001fdc9a55febaa3,
enact,5,1,0,0,0,410531f6c9e1d616c227b8225b9f634bac7fda45e86fba7992249acb0d8be2bd4c8f7f5b6694cf899f7a41c42a3cef4a0226657ba1e40331e86e8d800a8a3f16,
dahlia,6,0,1,0,0,a8157b0de9078eae1397dfc7cd416c7fbabe0212d40dc2d6a1430c21378db5a313b7a3e686300f306c03a82663fcca4e24a6dff95e62d8e9bd3ca0af8915fa2c,
Northerner,10,0,1,0,0,0841eed365ad67e9a9e9fe3f79d47a6e0cf475166451dae3adf60d5454b12fb4fcf4298b34007b9e4fc1faf0dd67f1057212fa81144ffec9f730ba34d289454d,
christen,8,0,1,0,0,0542ca0aff07a51e0ad03c976d835e92c91cf192d7969ba6bafa760d3d2b598f412b25521f9d6af841532d1aa20feb9f9b12f6702beeac3c9b1c86817c26e5f8,
ozone layer,11,0,0,1,0,20b7efdd1a195a3bd749c8bf38ea39393b0b58f6676d726d68326c63a85b74307bb7011794be0c4cb4c4021a374b03913cb01f9cb884af17c71d20f333deade6,
sere,4,1,0,0,0,517fd69ee8086759404b7f332fe6a312e1e315615785726b1d921bc9deb61ef966c72c9538ca8c564a96b8afc7377987a78378a3754f3f0d56e481830c9e9002,
uninspired,10,0,1,0,0,aa6fd33d8a1190af3ecf186acff30151b6ceedab8cc027cd089e7c1d0822de006fd86c91aa941ce42507d7a0ff4711d8f6edb35394a4f403c67e4a780cfdb9af,
platypus,8,0,1,0,0,cba21f3c76277e9ac0c1d19ef8e542d62aaef3ad98feff58c12e47e6f830cf33ec8a4e23bb0082a38fc559cc321ba08704dc740db7991352ac5316d402045e00,
threshold,9,0,1,0,0,938f8aacfe8039c5fb827674523b940b4f57da0b6867c24174843899b9a40e93d04cb46f5e4c2e3858fd8a2937f31e44f1bae182b7bea40ee3728fd845a1496b,
rapscallion,11,0,0,1,0,40b605b79ef121670528cc6df77221f938a56c460a3e1c5b3ba96e4a2085b1efe2b014b87a2f917a6f817b3f9120a22d802742a21736fa05ea80f1cd0a20c8f1,
worn-out,8,0,1,0,0,7ed2d012f7250297557882fccb76e7b62d69f19466e61f6b96160a0a51d7cea808338a9a7ab50b07923a61fe7ed0c2a5d24ddd7e5eb9bedc55084aeda4c24404,
official,8,0,1,0,0,ca19c64016ed6158f68c37009d27ada526f9ec955dbf9a9cadab84514d449fd827ba897520d7e4b6a9bff161b6265e2be67e1594deea50ddf19e095591ee335d,
windshield,10,0,1,0,0,2b6d7bfb6207a93c22b87fc15d3048440458b3e60d4f1608b5f782a5c13ed5b8c8ad391b6146e09aa440a3b6d46d0b208cc2610e0caca6844d2781c23225af23,
panoply,7,0,1,0,0,4cca4b42bd59e4356c747e900b4db2dbabdbb59232b833cd7dc6dcd97f4e55585be08bf04a139650d5bbe045bc7db185a14bab375f332315110efbaa603203b5,
adder,5,1,0,0,0,756c6d9dd8b03ac31a14e069bf01b8e468f18b430298a9ac116de29c26a7adfde464ca48057d3cf657c84ae6b6dd6df7cf27b2d28f0a924bca3672730c831d64,
rainy,5,1,0,0,0,d0990d04b5c611d3aca2f28094fbea7035b8cd83a7eff696df2cf631a2cac8a49c54aee75edc1c6846303fde43894748909472216257c7daf1848c70c010ec98,
top-flight,10,0,1,0,0,70057709f594bd1499da797989c963d2de9269ebdee6a495e40138385a68a04d00ca288a09ab29821cf871f3beca13325ebe7ccc93c2aee7797a5e15b0ce9482,
awakening,9,0,1,0,0,b077d9a149214c08bc2c050887c2ba00ea3e2a01d61b7c6242fbbed827c3cfc6c88e104fc1885df7a9dcbb38334e42fb69a5915760ecb934022a26e2b78065e2,
blue-collar,11,0,0,1,0,cdfac472b2012fcc495d559c5ae94aa4a885f82557c5b0aa50fcac8ae4ca050a95f7ea147db7a236836c49b580df74293515d04f6e4d0d6d8fc1babc9018e3fb,
tureen,6,0,1,0,0,111a8a2ba4a70d31943928d547754d514c757c1038e1b1d6a387f3c5a6b11fb9f9f6e0f057881caefd7085a9e2999a5bd2349c0fc26aca029685937f733a8ba7,
occult,6,0,1,0,0,e09167a1d3539476b0b5932f410bb2e1ae3bbbdd6e77480154e064172c8e4aca221ad80dcce28fcfb455e644febba50af35e28785dff8e52f66e2dce43a8bb3d,
tulle,5,1,0,0,0,ae569f4b888699ab2c688167ce6225bd9a3faf0035d2d8ea85d215e00f3b01a41be50f8ee229abdc689677543393f8467dda69a97d7e2b3d57e4b797ea59ddf5,
urination,9,0,1,0,0,063534b53d0d348dc82fa09d9416da64523d8ab33bc976d19604274caf8c4ad7060a1ba485025e72f31056df765de329eab36a326329891b85d818b6b4062997,
secrete,7,0,1,0,0,ae554c75a88ca15d67bf68c711dc96e104f502a0ec0e9c4a8e959aac6233ead3478759bc7b147cf0dcda15724709e048eab6fb95391486e6649131103195728e,
homework,8,0,1,0,0,e76bf4e0de81a04ea152bafaca0ae1526955e1928fabc084df7d98f5db7e6de78998feae2620e0d5d2e1396765df6c9e9ea76645435fa3ff1554601554b74839,
evasive,7,0,1,0,0,e0fb89084e9b439f78de44f0bcf588d01eed3efd9b6b5c84675cdd94bc1d74df2bdd28f1e7b3c648f8c93eeec33349f5f419da15d73684acf287068107f0ff9f,
contagious,10,0,1,0,0,2a7f00b6044e89fc8bd668829f8c4510f07659bd975cb55e1961bf957a4bdda8eb003c36c734c5dbf09c5c4115cfff80f920f202acad3412789945655b93e6de,
tape measure,12,0,0,1,0,6905fe2b938ced2e55379a20c5f29f03b0a48609a33ae2e89500d90b2582cf3062187cf48e86e177c049c73003933ce189ec7586ec7cb8d9037e50773a98df0b,
tantalizing,11,0,0,1,0,fbae73bed0708e7cb56e4ac0deb9b4a209925a9540a76a49b7683dd46777e7659effbd6baf096ce656940f95483416995eb7e15ce029ac46267c9b6c63c7d214,
capital gain,12,0,0,1,0,04b14aa8ede7e33c8788c484a95794567275dd79078a563afbb2a690d42d295aeb88f1f0374de16bb00607a8cf1e4b5a7da0b749bde3c98ab43681157a97ff50,
gravy,5,1,0,0,0,c1844a40e66a5ecd2e1295f7dcd32cbf38ea740151a9400b3c70a312458e109429864b1751a6c9cbb5b0bd30edbb43e2ca887672d6bc94976ee713f32f8e2acd,
starter,7,0,1,0,0,9e25967338d861df77a77510f8f7b95a0f18ea74a021eb41dd18ac8741b5829a4d0a5940ca29f6af801a571f2132fdf6a77d0a97b9fb1a1ac8901cd9fea09d8a,
heliotrope,10,0,1,0,0,610da2f89b3b9afd828fdab84a4d03f56999f4c7cda08fd8cfc4de8a7c13e75d8b79b810528443a66255bb115ec0d5e378495cd5c7f58ec2c5af60b7268c47ef,
imagination,11,0,0,1,0,55945ed2ae6c44c7563daee49fde87ffcbd994d1d60c4f055e27a4da55e298ffd21553d51e1f5b3ef7d685529fbc34175d0795a60263ceb8dbd4b9f0ff7fde61,
poorly,6,0,1,0,0,1ff9baac658bffc77b105b06548dc7761b58cb80fd38be797e7fc515bb45cbd46e5116caa3331bae7ce50c642067cd6c15da9d1f97f3619f8023b673b5b5ccbf,
Russian,7,0,1,0,0,913b7f3434df10d5e274e6cd594dd7020ceb32b6d81c4df05fd652f41a8b69429635526a4c6979f0dda8e5a0d4351c613f332eac0a01c81486a10f9edbb3b15c,
gore,4,1,0,0,0,80fb3253869dbb2ef3324b9492e9b051acbf3dcb0de9eaf3ff8d304af2b90a5e18ccc4a1c242cc694406560343f5ce752bc28d1d24749c5b09ab979fe511bc63,
gimmicky,8,0,1,0,0,be3ab23a8553385f8d2f2c9a8e213ffa75a6d16452655e92c1dac2f07a9f6923c5ce1cecb730738a0d0f812c7082e0429465ad8bfc0890d693a5dd09ee23ad97,
partly,6,0,1,0,0,0690eb816dd05385da7f8dca8f62f9182c039d97ad4b49837c33e07df63a4b4ac069eef59efa8cdef975ba95f58b5b3e862ceae4595ec4b4364674679a3c66fd,
additive,8,0,1,0,0,96ceaf712eff9066790f2bc82811697b6413ee276054ab7e1cfd3f20ee42958b990eb35b3c1f81e81e03004041d5d0922133a4c55fe84097f7f3a424f4ff515d,
form letter,11,0,0,1,0,53dddbea433cb6008d69dfc667e2aae81c10a805165c358a1ec7cf56762766bc96c0ab4d031926d76709156811039fd5b456987628e635ba1ba6c39d4aa4aeff,
victory,7,0,1,0,0,ab6505716a563b4e06b1d6e7c11e213a5e36818e3af0f38f784cddd3676d1a5a9836645a175d302e03543848079e5b2d9d61a72dc0d8668df34d3872ed97d079,
orient,6,0,1,0,0,06e52016e57ee0899843d982c561d8fe12109289c19d7b1d8e401e1bf3ba6c14b7ff8d74a56b6b6af2c81d2a7429a755e74a3238a25a4250e55abaae5d520655,
levy,4,1,0,0,0,b1bc5066988dd6ae9ae91bdb046cda51d2f6a2f031fb8bbc597cd08f2d5afcbfa55280170de55ac0fa8e17e0585a5ea84823bd2ffa3c0c376995950dbc6f9b81,
rite,4,1,0,0,0,5dbe8dfdf527ee4adfb26c32fd5b6a80ae123a17ff4d2fe16d9d2d53f22a070d640c7e3e5ad1d1260b5f20a8b081007ca324396d9323961ac5423d242fc02130,
rueful,6,0,1,0,0,16f4257027b884325c2d95bb5ee127f4b8c63ae82eb441487615ee6e7e1feea00d579e356670a104118446f6235a969607378b39283ef23c93859b34eecde7f0,
paste,5,1,0,0,0,6303577426037f952ccf130b32db89c36b0f0d8912ca661fb5d421044f1d3aab9559de8cdf2797cd76260951cd3d6b9547d99f567138e3d26d54f8c42e6f39fc,
mighty,6,0,1,0,0,08783a2a32cb23aada8f275b9df239ed386ed83d8fdde7416386801bd32617725486badfb3ee7652d8e94dcac2740af29ec66d3699bb316f8bf036b498707235,
dross,5,1,0,0,0,776636d6a2b0941d49cf60a0192b7b07ac96e2c47bb45cadbedd5f784d78c69a739b09567e43618bf995b110ff067cbfbd4fa7d41de0341baa83952af80e0f1c,
jolly,5,1,0,0,0,162d95cab9f2197e97254001c7ab19bd60a31da049b047157ec5b28773283428810666d4740aa1510a054a895f25e440b9ef2f467d8fed9417bc071a85eabe87,
Sagittarius,11,0,0,1,0,585bfab5475fffddfd708f3597c8f5386847f36a615bb3211f5e2687b46d280d551af24610cf22d9251045411308b45c1b583011cf009f14dd9c55733f581eaa,
palladium,9,0,1,0,0,7d41a44d378485245161101fd960d903ab7ceff74850b50d24623757dee9afa2df1780c07c7f871d08fe6a7b93eb885a2155d4f0374d8abab2aeba91ebf3ae42,
